film_id;film_title;value
872755;Land of Bad;Bravery in War
872755;Land of Bad;Exciting spy thrillers with tense intrigue
617443;Dune: Part Two;Adventure
617443;Dune: Part Two;Science Fiction
617443;Dune: Part Two;Epic heroes
617443;Dune: Part Two;Humanity and the world around us
617443;Dune: Part Two;Action-packed space and alien sagas
617443;Dune: Part Two;Superheroes in action-packed battles with villains
617443;Dune: Part Two;Fantasy adventure, heroism, and swordplay
617443;Dune: Part Two;Historical battles and epic heroism
617443;Dune: Part Two;Emotional and captivating fantasy storytelling
988316;No Way Up;Action
988316;No Way Up;Thriller
988316;No Way Up;Horror
988316;No Way Up;Epic heroes
988316;No Way Up;Air pilot heroism and survival
988316;No Way Up;Disastrous voyages and heroic survival
1079571;All the Light We Cannot See;Drama
1079571;All the Light We Cannot See;War and historical adventure
1079571;All the Light We Cannot See;Humanity and the world around us
1079571;All the Light We Cannot See;Nazis and World War II
845706;Godzilla Minus One;Horror
845706;Godzilla Minus One;Science Fiction
845706;Godzilla Minus One;Action
845706;Godzilla Minus One;Humanity and the world around us
845706;Godzilla Minus One;Epic history and literature
845706;Godzilla Minus One;Sci-fi monster and dinosaur adventures
845706;Godzilla Minus One;Dangerous technology and the apocalypse
845706;Godzilla Minus One;Emotional and captivating fantasy storytelling
845706;Godzilla Minus One;Sci-fi horror, creatures, and aliens
845706;Godzilla Minus One;Bravery in War
1060546;Burning Betrayal;Drama
1060546;Burning Betrayal;Mystery
648869;Leave the World Behind;Thriller
648869;Leave the World Behind;Drama
648869;Leave the World Behind;Mystery
648869;Leave the World Behind;Humanity and the world around us
648869;Leave the World Behind;Twisted dark psychological thriller
648869;Leave the World Behind;Thought-provoking sci-fi action and future technology
648869;Leave the World Behind;Terrifying, haunted, and supernatural horror
648869;Leave the World Behind;Sci-fi horror, creatures, and aliens
809731;Deep Fear;Mystery
809731;Deep Fear;Thriller
809731;Deep Fear;Horror
809731;Deep Fear;Action
809731;Deep Fear;High speed and special ops
809731;Deep Fear;Twisted dark psychological thriller
813840;Society of the Snow;History
813840;Society of the Snow;Drama
813840;Society of the Snow;Moving relationship stories
813840;Society of the Snow;Powerful stories of heartbreak and suffering
813840;Society of the Snow;Surreal and thought-provoking visions of life and death
813840;Society of the Snow;Air pilot heroism and survival
890105;Humanist Vampire Seeking Consenting Suicidal Person;Romance
890105;Humanist Vampire Seeking Consenting Suicidal Person;Comedy
890105;Humanist Vampire Seeking Consenting Suicidal Person;Fantasy
829364;The Wonderful Story of Henry Sugar;Fantasy
829364;The Wonderful Story of Henry Sugar;Comedy
829364;The Wonderful Story of Henry Sugar;Adventure
829364;The Wonderful Story of Henry Sugar;Humanity and the world around us
829364;The Wonderful Story of Henry Sugar;Emotional and captivating fantasy storytelling
710352;Poor Things;Romance
710352;Poor Things;Science Fiction
710352;Poor Things;Comedy
710352;Poor Things;Humanity and the world around us
710352;Poor Things;Intense violence and sexual transgression
710352;Poor Things;Challenging or sexual themes & twists
710352;Poor Things;Surreal and thought-provoking visions of life and death
710352;Poor Things;Dreamlike, quirky, and surreal storytelling
710352;Poor Things;Erotic relationships and desire
710352;Poor Things;Emotional and captivating fantasy storytelling
784328;Oppenheimer;History
784328;Oppenheimer;Drama
784328;Oppenheimer;Humanity and the world around us
784328;Oppenheimer;Politics and human rights
784328;Oppenheimer;Epic history and literature
784328;Oppenheimer;Dangerous technology and the apocalypse
784328;Oppenheimer;Intense political and terrorist thrillers
784328;Oppenheimer;Riveting political and presidential drama
784328;Oppenheimer;Surreal and thought-provoking visions of life and death
784328;Oppenheimer;Powerful poetic and passionate drama
277064;Barbie;Comedy
277064;Barbie;Adventure
277064;Barbie;Humanity and the world around us
277064;Barbie;Crude humor and satire
277064;Barbie;Moving relationship stories
277064;Barbie;Emotional and captivating fantasy storytelling
277064;Barbie;Surreal and thought-provoking visions of life and death
277064;Barbie;Quirky and endearing relationships
277064;Barbie;Amusing jokes and witty satire
277064;Barbie;Laugh-out-loud relationship entanglements
1027831;Black Mirror: Demon 79;Science Fiction
1027831;Black Mirror: Demon 79;TV Movie
1027831;Black Mirror: Demon 79;Horror
1027829;Black Mirror: Mazey Day;Thriller
1027829;Black Mirror: Mazey Day;Science Fiction
1027829;Black Mirror: Mazey Day;Horror
1027828;Black Mirror: Beyond the Sea;Horror
1027828;Black Mirror: Beyond the Sea;Science Fiction
1027828;Black Mirror: Beyond the Sea;Thriller
1027819;Black Mirror: Loch Henry;TV Movie
1027819;Black Mirror: Loch Henry;Science Fiction
1027819;Black Mirror: Loch Henry;Thriller
1023411;Black Mirror: Joan Is Awful;TV Movie
1023411;Black Mirror: Joan Is Awful;Drama
1023411;Black Mirror: Joan Is Awful;Thriller
795897;No Hard Feelings;Comedy
795897;No Hard Feelings;Romance
795897;No Hard Feelings;Crude humor and satire
795897;No Hard Feelings;Relationship comedy
795897;No Hard Feelings;Laugh-out-loud relationship entanglements
795897;No Hard Feelings;Funny jokes and crude humor
795897;No Hard Feelings;Gags, jokes, and slapstick humor
795897;No Hard Feelings;Quirky and endearing relationships
795897;No Hard Feelings;Teen school antics and laughter
1014180;Arnold;Documentary
1014180;Arnold;Politics and human rights
1014180;Arnold;Emotional and touching family dramas
497631;Spider-Man: Across the Spider-Verse;Animation
497631;Spider-Man: Across the Spider-Verse;Adventure
497631;Spider-Man: Across the Spider-Verse;Science Fiction
497631;Spider-Man: Across the Spider-Verse;Action
497631;Spider-Man: Across the Spider-Verse;Epic heroes
497631;Spider-Man: Across the Spider-Verse;Emotional and captivating fantasy storytelling
497631;Spider-Man: Across the Spider-Verse;Superheroes in action-packed battles with villains
822093;Anatomy of a Fall;Mystery
822093;Anatomy of a Fall;Crime
822093;Anatomy of a Fall;Thriller
822093;Anatomy of a Fall;Moving relationship stories
822093;Anatomy of a Fall;Thrillers and murder mysteries
822093;Anatomy of a Fall;Humanity and the world around us
822093;Anatomy of a Fall;Suspenseful crime thrillers
822093;Anatomy of a Fall;Enduring stories of family and marital drama
822093;Anatomy of a Fall;Gripping, intense violent crime
822093;Anatomy of a Fall;Heartbreaking and moving family drama
822093;Anatomy of a Fall;Intriguing and suspenseful murder mysteries
1045447;Depp V Heard;Documentary
1045447;Depp V Heard;Intense violence and sexual transgression
1045447;Depp V Heard;Fascinating, emotional stories and documentaries
969350;How to Have Sex;Drama
969350;How to Have Sex;Moving relationship stories
969350;How to Have Sex;Emotional teen coming-of-age stories
320481;Fast X;Crime
320481;Fast X;Action
320481;Fast X;Thriller
320481;Fast X;Epic heroes
320481;Fast X;High speed and special ops
320481;Fast X;Adrenaline-fueled action and fast cars
320481;Fast X;Superheroes in action-packed battles with villains
320481;Fast X;Explosive and action-packed heroes vs. villains
320481;Fast X;Action comedy and silly heroics
320481;Fast X;Emotional and captivating fantasy storytelling
379711;Guardians of the Galaxy Vol. 3;Action
379711;Guardians of the Galaxy Vol. 3;Adventure
379711;Guardians of the Galaxy Vol. 3;Science Fiction
379711;Guardians of the Galaxy Vol. 3;Epic heroes
379711;Guardians of the Galaxy Vol. 3;Crude humor and satire
379711;Guardians of the Galaxy Vol. 3;Moving relationship stories
379711;Guardians of the Galaxy Vol. 3;Monsters, aliens, sci-fi and the apocalypse
379711;Guardians of the Galaxy Vol. 3;Humanity and the world around us
379711;Guardians of the Galaxy Vol. 3;Superheroes in action-packed battles with villains
379711;Guardians of the Galaxy Vol. 3;Emotional and captivating fantasy storytelling
379711;Guardians of the Galaxy Vol. 3;Kids' animated fun and adventure
379711;Guardians of the Galaxy Vol. 3;Action comedy and silly heroics
379711;Guardians of the Galaxy Vol. 3;Powerful stories of heartbreak and suffering
793865;Guy Ritchie's The Covenant;Thriller
793865;Guy Ritchie's The Covenant;War
793865;Guy Ritchie's The Covenant;Action
793865;Guy Ritchie's The Covenant;War and historical adventure
793865;Guy Ritchie's The Covenant;High speed and special ops
793865;Guy Ritchie's The Covenant;Epic heroes
793865;Guy Ritchie's The Covenant;Military combat and heroic soldiers
793865;Guy Ritchie's The Covenant;Explosive and action-packed heroes vs. villains
793865;Guy Ritchie's The Covenant;Political drama, patriotism, and war
793865;Guy Ritchie's The Covenant;Historical battles and epic heroism
793865;Guy Ritchie's The Covenant;Exciting spy thrillers with tense intrigue
575258;Renfield;Comedy
575258;Renfield;Horror
575258;Renfield;Crude humor and satire
575258;Renfield;Crime, drugs and gangsters
575258;Renfield;Relationship comedy
575258;Renfield;Horror, the undead and monster classics
575258;Renfield;Epic heroes
575258;Renfield;Bloody vampire horror
575258;Renfield;Gags, jokes, and slapstick humor
575258;Renfield;Action comedy and silly heroics
575258;Renfield;Funny jokes and crude humor
575258;Renfield;Spooky, scary comedy
995847;Waco: American Apocalypse;Documentary
995847;Waco: American Apocalypse;Crime
995847;Waco: American Apocalypse;Faith and religion
995847;Waco: American Apocalypse;Politics, propaganda, and political documentaries
731222;Bottoms;Comedy
731222;Bottoms;Crude humor and satire
731222;Bottoms;Underdogs and coming of age
731222;Bottoms;Funny jokes and crude humor
731222;Bottoms;Teen school antics and laughter
731222;Bottoms;Gags, jokes, and slapstick humor
731222;Bottoms;Amusing jokes and witty satire
731222;Bottoms;Laugh-out-loud relationship entanglements
989043;MH370: The Plane That Disappeared;Documentary
989043;MH370: The Plane That Disappeared;Politics and human rights
989043;MH370: The Plane That Disappeared;Air pilot heroism and survival
989043;MH370: The Plane That Disappeared;Politics, propaganda, and political documentaries
530882;John Wick: Chapter 4;Action
530882;John Wick: Chapter 4;Thriller
530882;John Wick: Chapter 4;Crime
530882;John Wick: Chapter 4;Epic heroes
530882;John Wick: Chapter 4;High speed and special ops
530882;John Wick: Chapter 4;Intense combat and martial arts
530882;John Wick: Chapter 4;Explosive and action-packed heroes vs. villains
530882;John Wick: Chapter 4;Adrenaline-fueled action and fast cars
530882;John Wick: Chapter 4;Violent action, guns, and crime
530882;John Wick: Chapter 4;Superheroes in action-packed battles with villains
982767;Murdaugh Murders: A Southern Scandal;Documentary
982767;Murdaugh Murders: A Southern Scandal;Crime
982767;Murdaugh Murders: A Southern Scandal;Thrillers and murder mysteries
982767;Murdaugh Murders: A Southern Scandal;Gripping, intense violent crime
982767;Murdaugh Murders: A Southern Scandal;Suspenseful crime thrillers
982767;Murdaugh Murders: A Southern Scandal;Enduring stories of family and marital drama
982767;Murdaugh Murders: A Southern Scandal;Challenging or sexual themes & twists
982767;Murdaugh Murders: A Southern Scandal;Emotional and touching family dramas
721333;Cocaine Bear;Crime
721333;Cocaine Bear;Comedy
721333;Cocaine Bear;Thriller
721333;Cocaine Bear;Crude humor and satire
721333;Cocaine Bear;Horror, the undead and monster classics
721333;Cocaine Bear;Gags, jokes, and slapstick humor
721333;Cocaine Bear;Gory, gruesome, and slasher horror
721333;Cocaine Bear;Funny jokes and crude humor
721333;Cocaine Bear;Spooky, scary comedy
721333;Cocaine Bear;Extreme gory horror and cannibalism
887491;Reality;Drama
887491;Reality;Thriller
887491;Reality;Politics and human rights
887491;Reality;Intense political and terrorist thrillers
809219;Passages;Drama
809219;Passages;Romance
809219;Passages;Moving relationship stories
809219;Passages;Captivating relationships and charming romance
809219;Passages;Erotic relationships and desire
809219;Passages;Emotional LGBTQ relationships
809219;Passages;Passion and romance
809219;Passages;Emotional teen coming-of-age stories
591053;Past Lives;Drama
591053;Past Lives;Romance
591053;Past Lives;Moving relationship stories
591053;Past Lives;Touching and sentimental family stories
591053;Past Lives;Powerful stories of heartbreak and suffering
591053;Past Lives;Captivating relationships and charming romance
591053;Past Lives;Tragic sadness and captivating beauty
591053;Past Lives;Passion and romance
954498;The Deepest Breath;Documentary
954498;The Deepest Breath;Moving relationship stories
954498;The Deepest Breath;Powerful stories of heartbreak and suffering
946722;Pepsi, Where's My Jet?;Documentary
946722;Pepsi, Where's My Jet?;Humanity and the world around us
946722;Pepsi, Where's My Jet?;Teen school antics and laughter
717038;Stutz;Documentary
717038;Stutz;Moving relationship stories
717038;Stutz;Powerful stories of heartbreak and suffering
717038;Stutz;Emotional and touching family dramas
717038;Stutz;Touching and sentimental family stories
931603;Conversations with a Killer: The Jeffrey Dahmer Tapes;Documentary
521323;The Menu;Comedy
521323;The Menu;Thriller
521323;The Menu;Horror
521323;The Menu;Intense violence and sexual transgression
521323;The Menu;Humanity and the world around us
521323;The Menu;Twisted dark psychological thriller
521323;The Menu;Terrifying, haunted, and supernatural horror
586723;Glass Onion;Comedy
586723;Glass Onion;Crime
586723;Glass Onion;Mystery
586723;Glass Onion;Thrillers and murder mysteries
586723;Glass Onion;Intriguing and suspenseful murder mysteries
586723;Glass Onion;Suspenseful crime thrillers
744480;About Fate;Romance
744480;About Fate;Comedy
744480;About Fate;Relationship comedy
744480;About Fate;Laugh-out-loud relationship entanglements
744480;About Fate;Charming romances and delightful chemistry
546347;Don't Worry Darling;Mystery
546347;Don't Worry Darling;Thriller
546347;Don't Worry Darling;Intense violence and sexual transgression
546347;Don't Worry Darling;Twisted dark psychological thriller
546347;Don't Worry Darling;Suspenseful crime thrillers
598882;The Banshees of Inisherin;Comedy
598882;The Banshees of Inisherin;Drama
598882;The Banshees of Inisherin;Moving relationship stories
598882;The Banshees of Inisherin;Humanity and the world around us
598882;The Banshees of Inisherin;Intense violence and sexual transgression
598882;The Banshees of Inisherin;Powerful stories of heartbreak and suffering
598882;The Banshees of Inisherin;Surreal and thought-provoking visions of life and death
598882;The Banshees of Inisherin;Passion and romance
598882;The Banshees of Inisherin;Captivating relationships and charming romance
598882;The Banshees of Inisherin;Touching and sentimental family stories
853822;Pearl;Horror
853822;Pearl;Drama
853822;Pearl;Intense violence and sexual transgression
853822;Pearl;Horror, the undead and monster classics
853822;Pearl;Gory, gruesome, and slasher horror
853822;Pearl;Twisted dark psychological thriller
853822;Pearl;Terrifying, haunted, and supernatural horror
853822;Pearl;Gothic and eerie haunting horror
853822;Pearl;Creepy, chilling, and terrifying horror
911180;Shark Side of the Moon;Science Fiction
911180;Shark Side of the Moon;Action
911180;Shark Side of the Moon;Horror
682547;Nope;Mystery
682547;Nope;Science Fiction
682547;Nope;Horror
682547;Nope;Horror, the undead and monster classics
682547;Nope;Monsters, aliens, sci-fi and the apocalypse
682547;Nope;Sci-fi horror, creatures, and aliens
682547;Nope;Twisted dark psychological thriller
682547;Nope;Terrifying, haunted, and supernatural horror
682547;Nope;Creepy, chilling, and terrifying horror
682547;Nope;Gothic and eerie haunting horror
885569;Good Boy;Thriller
800848;Holy Spider;Thriller
800848;Holy Spider;Crime
800848;Holy Spider;Drama
800848;Holy Spider;Intense violence and sexual transgression
800848;Holy Spider;Suspenseful crime thrillers
800848;Holy Spider;Intriguing and suspenseful murder mysteries
800848;Holy Spider;Challenging or sexual themes & twists
800848;Holy Spider;Gory, gruesome, and slasher horror
800848;Holy Spider;Gripping, intense violent crime
882450;Top Gunner: Danger Zone;Thriller
293465;Top Gun: Maverick;Action
293465;Top Gun: Maverick;Drama
293465;Top Gun: Maverick;Moving relationship stories
293465;Top Gun: Maverick;Adrenaline-fueled action and fast cars
293465;Top Gun: Maverick;Bravery in War
293465;Top Gun: Maverick;Superheroes in action-packed battles with villains
293465;Top Gun: Maverick;Air pilot heroism and survival
293465;Top Gun: Maverick;Explosive and action-packed heroes vs. villains
385511;Doctor Strange in the Multiverse of Madness;Fantasy
385511;Doctor Strange in the Multiverse of Madness;Adventure
385511;Doctor Strange in the Multiverse of Madness;Action
385511;Doctor Strange in the Multiverse of Madness;Epic heroes
385511;Doctor Strange in the Multiverse of Madness;Superheroes in action-packed battles with villains
385511;Doctor Strange in the Multiverse of Madness;Fantasy adventure, heroism, and swordplay
385511;Doctor Strange in the Multiverse of Madness;Explosive and action-packed heroes vs. villains
870237;Conversations with a Killer: The John Wayne Gacy Tapes;Documentary
870237;Conversations with a Killer: The John Wayne Gacy Tapes;Intense violence and sexual transgression
870237;Conversations with a Killer: The John Wayne Gacy Tapes;Challenging or sexual themes & twists
870237;Conversations with a Killer: The John Wayne Gacy Tapes;Suspenseful crime thrillers
870237;Conversations with a Killer: The John Wayne Gacy Tapes;Graphic violence and brutal revenge
870237;Conversations with a Killer: The John Wayne Gacy Tapes;Gripping, intense violent crime
870237;Conversations with a Killer: The John Wayne Gacy Tapes;Fascinating, emotional stories and documentaries
565852;The Northman;Fantasy
565852;The Northman;Adventure
565852;The Northman;Action
565852;The Northman;Epic history and literature
565852;The Northman;Epic heroes
565852;The Northman;Humanity and the world around us
565852;The Northman;Fantasy adventure, heroism, and swordplay
565852;The Northman;Captivating vision and Shakespearean drama
565852;The Northman;Historical battles and epic heroism
565852;The Northman;Epic adventure and breathtaking battles
565852;The Northman;Bloody vampire horror
508037;RRR;Action
508037;RRR;Drama
508037;RRR;Epic heroes
508037;RRR;Bollywood emotional dramas
508037;RRR;Historical battles and epic heroism
508037;RRR;Superheroes in action-packed battles with villains
508037;RRR;Epic adventure and breathtaking battles
508037;RRR;Emotional and captivating fantasy storytelling
449442;Bodies Bodies Bodies;Mystery
449442;Bodies Bodies Bodies;Horror
449442;Bodies Bodies Bodies;Comedy
449442;Bodies Bodies Bodies;Crude humor and satire
449442;Bodies Bodies Bodies;Twisted dark psychological thriller
449442;Bodies Bodies Bodies;Spooky, scary comedy
449442;Bodies Bodies Bodies;Intriguing and suspenseful murder mysteries
449442;Bodies Bodies Bodies;Funny jokes and crude humor
449442;Bodies Bodies Bodies;Suspenseful crime thrillers
680358;X;Thriller
680358;X;Horror
680358;X;Mystery
680358;X;Horror, the undead and monster classics
680358;X;Intense violence and sexual transgression
680358;X;Gory, gruesome, and slasher horror
680358;X;Twisted dark psychological thriller
680358;X;Gothic and eerie haunting horror
680358;X;Challenging or sexual themes & twists
680358;X;Graphic violence and brutal revenge
574385;The Unbearable Weight of Massive Talent;Action
574385;The Unbearable Weight of Massive Talent;Crime
574385;The Unbearable Weight of Massive Talent;Comedy
574385;The Unbearable Weight of Massive Talent;Crude humor and satire
574385;The Unbearable Weight of Massive Talent;High speed and special ops
574385;The Unbearable Weight of Massive Talent;Relationship comedy
574385;The Unbearable Weight of Massive Talent;Gags, jokes, and slapstick humor
574385;The Unbearable Weight of Massive Talent;Action comedy and silly heroics
574385;The Unbearable Weight of Massive Talent;Laugh-out-loud relationship entanglements
574385;The Unbearable Weight of Massive Talent;Funny jokes and crude humor
574385;The Unbearable Weight of Massive Talent;Amusing jokes and witty satire
474474;Everything Everywhere All at Once;Science Fiction
474474;Everything Everywhere All at Once;Adventure
474474;Everything Everywhere All at Once;Comedy
474474;Everything Everywhere All at Once;Action
474474;Everything Everywhere All at Once;Humanity and the world around us
474474;Everything Everywhere All at Once;Moving relationship stories
474474;Everything Everywhere All at Once;Crude humor and satire
474474;Everything Everywhere All at Once;Epic heroes
474474;Everything Everywhere All at Once;Surreal and thought-provoking visions of life and death
474474;Everything Everywhere All at Once;Touching and sentimental family stories
474474;Everything Everywhere All at Once;Powerful stories of heartbreak and suffering
474474;Everything Everywhere All at Once;Quirky and endearing relationships
474474;Everything Everywhere All at Once;Dreamlike, quirky, and surreal storytelling
620665;The Adam Project;Science Fiction
620665;The Adam Project;Adventure
620665;The Adam Project;Relationship comedy
620665;The Adam Project;Epic heroes
620665;The Adam Project;Moving relationship stories
620665;The Adam Project;Crude humor and satire
620665;The Adam Project;High speed and special ops
620665;The Adam Project;Superheroes in action-packed battles with villains
620665;The Adam Project;Emotional and touching family dramas
620665;The Adam Project;Touching and sentimental family stories
620665;The Adam Project;Laugh-out-loud relationship entanglements
620665;The Adam Project;Action-packed space and alien sagas
833919;Restless;Action
833919;Restless;Thriller
348914;The Batman;Crime
348914;The Batman;Mystery
348914;The Batman;Thriller
348914;The Batman;Crime, drugs and gangsters
348914;The Batman;High speed and special ops
348914;The Batman;Epic heroes
348914;The Batman;Thrillers and murder mysteries
348914;The Batman;Superheroes in action-packed battles with villains
348914;The Batman;Explosive and action-packed heroes vs. villains
348914;The Batman;Violent action, guns, and crime
348914;The Batman;Noir and dark crime dramas
348914;The Batman;Intriguing and suspenseful murder mysteries
819863;Fire of Love;Documentary
819863;Fire of Love;Moving relationship stories
819863;Fire of Love;Humanity's odyssey: earth and beyond
819863;Fire of Love;Passion and romance
819863;Fire of Love;Captivating relationships and charming romance
560787;Spider-Man: No Way Home;Action
560787;Spider-Man: No Way Home;Adventure
560787;Spider-Man: No Way Home;Science Fiction
560787;Spider-Man: No Way Home;Epic heroes
560787;Spider-Man: No Way Home;Superheroes in action-packed battles with villains
560787;Spider-Man: No Way Home;Action comedy and silly heroics
560787;Spider-Man: No Way Home;Fantasy adventure, heroism, and swordplay
466291;tick, tick... BOOM!;Drama
466291;tick, tick... BOOM!;Music
466291;tick, tick... BOOM!;Song and dance
466291;tick, tick... BOOM!;Humanity and the world around us
466291;tick, tick... BOOM!;Moving relationship stories
466291;tick, tick... BOOM!;Emotional life of renowned artists
466291;tick, tick... BOOM!;Dazzling vocal performances and musicals
466291;tick, tick... BOOM!;Emotional LGBTQ relationships
466291;tick, tick... BOOM!;Powerful stories of heartbreak and suffering
466291;tick, tick... BOOM!;Legendary musicians and stardom
454016;Eternals;Action
454016;Eternals;Science Fiction
454016;Eternals;Adventure
454016;Eternals;Epic heroes
454016;Eternals;Superheroes in action-packed battles with villains
454016;Eternals;Fantasy adventure, heroism, and swordplay
454016;Eternals;Thought-provoking sci-fi action and future technology
454016;Eternals;Action comedy and silly heroics
454016;Eternals;Action-packed space and alien sagas
305964;No Time to Die;Action
305964;No Time to Die;Adventure
305964;No Time to Die;Thriller
305964;No Time to Die;High speed and special ops
305964;No Time to Die;Epic heroes
305964;No Time to Die;Explosive and action-packed heroes vs. villains
305964;No Time to Die;Superheroes in action-packed battles with villains
305964;No Time to Die;Adrenaline-fueled action and fast cars
305964;No Time to Die;Exciting spy thrillers with tense intrigue
305964;No Time to Die;Action comedy and silly heroics
774923;Midnight Mass;Drama
774923;Midnight Mass;Mystery
774923;Midnight Mass;Horror
774923;Midnight Mass;Faith and religion
774923;Midnight Mass;Horror, the undead and monster classics
774923;Midnight Mass;Religious faith, sin, and forgiveness
774923;Midnight Mass;Terrifying, haunted, and supernatural horror
774923;Midnight Mass;Faith and spiritual journeys
774923;Midnight Mass;Creepy, chilling, and terrifying horror
774923;Midnight Mass;Gothic and eerie haunting horror
